referral_id,referrer_user_id,referral_channel,referral_sent_date,referral_status,referral_accepted_date,reward_granted
R2744_2,2744,Instagram DM,2024-12-13,Accepted,2024-12-17,1 month Pro
R2744_3,2744,Link,2024-12-19,Accepted,2025-01-03,Credit Pack
R2745_0,2745,Link,2024-04-05,Pending,,
R2745_1,2745,Link,2024-04-02,Pending,,
R2745_2,2745,Link,2024-04-08,Accepted,2024-04-15,Credit Pack
R2756_0,2756,WhatsApp,2024-11-21,Pending,,
R2756_1,2756,Link,2024-11-28,Accepted,2024-12-11,Credit Pack
R2756_2,2756,WhatsApp,2024-12-09,Accepted,2024-12-14,Template Unlock
R2756_3,2756,Link,2024-12-09,Accepted,2024-12-12,Template Unlock
R2756_4,2756,WhatsApp,2024-12-09,Pending,,
R2759_0,2759,Team Invite,2024-06-23,Accepted,2024-06-25,1 month Pro
R2759_1,2759,WhatsApp,2024-06-07,Accepted,2024-06-21,1 month Pro
R2759_2,2759,Link,2024-05-15,Accepted,2024-05-28,1 month Pro
R2762_0,2762,Link,2024-07-11,Accepted,2024-07-15,1 month Pro
R2765_0,2765,Link,2024-04-07,Accepted,2024-04-17,1 month Pro
R2765_1,2765,Link,2024-03-28,Accepted,2024-04-06,1 month Pro
R2765_2,2765,Instagram DM,2024-04-16,Accepted,2024-05-04,Template Unlock
R2765_3,2765,Instagram DM,2024-03-17,Accepted,2024-03-26,Template Unlock
R2765_4,2765,Link,2024-03-25,Accepted,2024-04-10,1 month Pro
R2767_0,2767,Link,2024-06-19,Pending,,
R2767_1,2767,Link,2024-06-14,Accepted,2024-06-19,1 month Pro
R2767_2,2767,WhatsApp,2024-06-01,Accepted,2024-06-06,Credit Pack
R2774_0,2774,Link,2024-10-16,Accepted,2024-10-22,Credit Pack
R2774_1,2774,Instagram DM,2024-09-24,Accepted,2024-10-11,Template Unlock
R2774_2,2774,Instagram DM,2024-10-06,Accepted,2024-10-12,Credit Pack
R2774_3,2774,Link,2024-10-22,Accepted,2024-11-09,Template Unlock
R2776_0,2776,Instagram DM,2024-05-08,Accepted,2024-05-19,Template Unlock
R2778_0,2778,WhatsApp,2024-11-28,Accepted,2024-11-30,1 month Pro
R2792_0,2792,Link,2024-03-02,Accepted,2024-03-09,1 month Pro
R2792_1,2792,Link,2024-03-07,Accepted,2024-03-10,Template Unlock
R2792_2,2792,Link,2024-03-28,Accepted,2024-04-09,Template Unlock
R2792_3,2792,Link,2024-03-28,Pending,,
R2797_0,2797,WhatsApp,2024-11-17,Pending,,
R2799_0,2799,Link,2024-10-09,Pending,,
R2799_1,2799,Team Invite,2024-09-18,Pending,,
R2799_2,2799,WhatsApp,2024-10-10,Accepted,2024-10-19,1 month Pro
R2799_3,2799,Link,2024-09-28,Accepted,2024-10-08,Template Unlock
R2801_0,2801,Link,2024-10-27,Pending,,
R2802_0,2802,Link,2024-07-20,Pending,,
R2802_1,2802,Link,2024-07-05,Accepted,2024-07-21,1 month Pro
R2802_2,2802,Email,2024-07-21,Accepted,2024-08-06,1 month Pro
R2802_3,2802,WhatsApp,2024-07-05,Accepted,2024-07-20,1 month Pro
R2803_0,2803,Team Invite,2025-01-11,Pending,,
R2803_1,2803,Link,2025-01-11,Pending,,
R2803_2,2803,Link,2025-01-27,Accepted,2025-02-09,1 month Pro
R2804_0,2804,WhatsApp,2024-02-19,Pending,,
R2817_0,2817,Link,2024-10-04,Accepted,2024-10-23,Credit Pack
R2817_1,2817,Instagram DM,2024-10-07,Pending,,
R2817_2,2817,Link,2024-10-04,Accepted,2024-10-22,1 month Pro
R2817_3,2817,Link,2024-09-30,Pending,,
R2817_4,2817,Link,2024-09-04,Accepted,2024-09-21,1 month Pro
R2820_0,2820,Email,2024-09-20,Accepted,2024-09-21,Template Unlock
R2820_1,2820,Instagram DM,2024-10-18,Accepted,2024-10-22,Template Unlock
R2820_2,2820,Instagram DM,2024-09-29,Pending,,
R2820_3,2820,Link,2024-10-27,Accepted,2024-11-14,Credit Pack
R2823_0,2823,WhatsApp,2024-03-24,Pending,,
R2823_1,2823,WhatsApp,2024-02-23,Pending,,
R2823_2,2823,Link,2024-03-23,Accepted,2024-04-03,Template Unlock
R2823_3,2823,WhatsApp,2024-02-27,Accepted,2024-02-28,Template Unlock
R2825_0,2825,Email,2024-08-15,Accepted,2024-08-30,Credit Pack
R2825_1,2825,Email,2024-09-16,Accepted,2024-10-05,Template Unlock
R2825_2,2825,WhatsApp,2024-09-05,Pending,,
R2825_3,2825,Instagram DM,2024-09-09,Pending,,
R2825_4,2825,Instagram DM,2024-09-07,Accepted,2024-09-20,Credit Pack
R2829_0,2829,WhatsApp,2024-09-16,Accepted,2024-10-05,Template Unlock
R2831_0,2831,Email,2024-12-21,Pending,,
R2831_1,2831,Link,2024-12-09,Accepted,2024-12-19,Credit Pack
R2831_2,2831,Link,2024-12-06,Pending,,
R2833_0,2833,WhatsApp,2024-04-30,Pending,,
R2833_1,2833,Email,2024-04-21,Pending,,
R2833_2,2833,Link,2024-05-14,Accepted,2024-05-21,Credit Pack
R2837_0,2837,Email,2025-01-06,Accepted,2025-01-08,Credit Pack
R2837_1,2837,WhatsApp,2025-01-17,Accepted,2025-02-04,Credit Pack
R2837_2,2837,Link,2025-01-01,Accepted,2025-01-09,Credit Pack
R2837_3,2837,Instagram DM,2025-01-08,Accepted,2025-01-17,1 month Pro
R2847_0,2847,Instagram DM,2024-12-15,Accepted,2024-12-16,Credit Pack
R2847_1,2847,Link,2024-12-06,Pending,,
R2847_2,2847,Instagram DM,2024-11-25,Accepted,2024-12-06,Credit Pack
R2860_0,2860,WhatsApp,2024-06-28,Pending,,
R2860_1,2860,Link,2024-06-14,Accepted,2024-06-26,Credit Pack
R2860_2,2860,Link,2024-07-23,Pending,,
R2860_3,2860,Team Invite,2024-07-15,Accepted,2024-07-20,Credit Pack
R2860_4,2860,Email,2024-06-15,Accepted,2024-06-23,Template Unlock
R2867_0,2867,Link,2024-05-22,Pending,,
R2867_1,2867,Link,2024-04-28,Accepted,2024-05-06,Credit Pack
R2867_2,2867,Link,2024-05-02,Accepted,2024-05-18,Credit Pack
R2867_3,2867,Instagram DM,2024-05-07,Pending,,
R2870_0,2870,Link,2024-04-13,Accepted,2024-04-17,Credit Pack
R2870_1,2870,Email,2024-04-05,Accepted,2024-04-20,Credit Pack
R2870_2,2870,Instagram DM,2024-04-14,Accepted,2024-04-30,1 month Pro
R2870_3,2870,Link,2024-04-05,Pending,,
R2873_0,2873,Instagram DM,2024-11-06,Accepted,2024-11-13,1 month Pro
R2873_1,2873,Link,2024-11-17,Accepted,2024-11-24,1 month Pro
R2876_0,2876,Instagram DM,2024-07-09,Accepted,2024-07-15,Credit Pack
R2878_0,2878,Email,2025-01-12,Accepted,2025-01-24,1 month Pro
R2878_1,2878,Link,2024-12-10,Accepted,2024-12-16,1 month Pro
R2878_2,2878,Email,2024-12-09,Pending,,
R2878_3,2878,Instagram DM,2024-12-20,Accepted,2024-12-28,1 month Pro
R2880_0,2880,Email,2024-12-26,Accepted,2025-01-09,1 month Pro
R2880_1,2880,Link,2025-01-20,Accepted,2025-02-07,1 month Pro
R2880_2,2880,WhatsApp,2025-01-04,Pending,,
R2889_0,2889,Link,2024-04-06,Accepted,2024-04-18,1 month Pro
R2889_1,2889,Link,2024-02-28,Accepted,2024-03-03,1 month Pro
R2889_2,2889,WhatsApp,2024-03-12,Accepted,2024-03-18,1 month Pro
R2916_0,2916,WhatsApp,2024-07-19,Accepted,2024-08-02,1 month Pro
R2916_1,2916,Link,2024-07-06,Pending,,
R2916_2,2916,WhatsApp,2024-07-09,Pending,,
R2920_0,2920,Link,2024-06-19,Accepted,2024-06-21,1 month Pro
R2928_0,2928,Link,2024-06-01,Accepted,2024-06-05,1 month Pro
R2932_0,2932,Link,2024-10-09,Accepted,2024-10-25,1 month Pro
R2933_0,2933,WhatsApp,2024-04-04,Accepted,2024-04-14,Credit Pack
R2933_1,2933,Link,2024-03-14,Pending,,
R2933_2,2933,WhatsApp,2024-04-11,Accepted,2024-04-27,1 month Pro
R2933_3,2933,Email,2024-04-12,Pending,,
R2936_0,2936,Link,2024-04-04,Pending,,
R2936_1,2936,Link,2024-04-14,Pending,,
R2936_2,2936,Link,2024-05-04,Pending,,
R2944_0,2944,Link,2024-03-26,Pending,,
R2945_0,2945,Instagram DM,2024-10-30,Pending,,
R2945_1,2945,Email,2024-11-13,Accepted,2024-11-25,Credit Pack
R2945_2,2945,Instagram DM,2024-11-01,Pending,,
R2945_3,2945,Link,2024-11-12,Pending,,
R2947_0,2947,Team Invite,2024-09-04,Accepted,2024-09-14,Template Unlock
R2947_1,2947,Instagram DM,2024-08-18,Accepted,2024-09-03,Template Unlock
R2947_2,2947,Link,2024-08-12,Accepted,2024-08-16,1 month Pro
R2947_3,2947,Email,2024-09-03,Accepted,2024-09-20,Credit Pack
R2950_0,2950,Link,2024-07-24,Accepted,2024-08-12,1 month Pro
R2950_1,2950,Link,2024-08-16,Pending,,
R2950_2,2950,Link,2024-08-07,Pending,,
R2950_3,2950,Link,2024-07-26,Pending,,
R2955_0,2955,Link,2024-05-16,Accepted,2024-06-01,1 month Pro
R2955_1,2955,Link,2024-04-24,Pending,,
R2955_2,2955,Link,2024-04-28,Pending,,
R2955_3,2955,Link,2024-05-06,Pending,,
R2956_0,2956,Link,2025-02-02,Pending,,
R2956_1,2956,Link,2025-02-10,Accepted,2025-02-14,Template Unlock
R2956_2,2956,WhatsApp,2025-01-18,Accepted,2025-01-31,Template Unlock
R2963_0,2963,Link,2024-12-31,Pending,,
R2963_1,2963,Link,2025-01-14,Pending,,
R2963_2,2963,WhatsApp,2025-01-25,Accepted,2025-02-03,Credit Pack
R2965_0,2965,Link,2024-10-10,Accepted,2024-10-28,1 month Pro
R2965_1,2965,Team Invite,2024-10-08,Accepted,2024-10-13,Template Unlock
R2965_2,2965,WhatsApp,2024-10-03,Accepted,2024-10-19,Template Unlock
R2981_0,2981,Email,2024-10-09,Accepted,2024-10-16,1 month Pro
R2981_1,2981,Link,2024-10-31,Pending,,
R2981_2,2981,WhatsApp,2024-09-21,Pending,,
R2981_3,2981,Link,2024-10-30,Accepted,2024-11-18,1 month Pro
R2984_0,2984,WhatsApp,2024-11-13,Accepted,2024-11-19,1 month Pro
R2984_1,2984,Instagram DM,2024-11-19,Pending,,
R2984_2,2984,Link,2024-11-13,Accepted,2024-11-22,1 month Pro
R2987_0,2987,WhatsApp,2024-10-15,Accepted,2024-10-29,Credit Pack
R2987_1,2987,Link,2024-11-06,Accepted,2024-11-13,Credit Pack
R2987_2,2987,Email,2024-10-12,Accepted,2024-10-21,Credit Pack
R2987_3,2987,WhatsApp,2024-10-29,Accepted,2024-11-12,Credit Pack
R2987_4,2987,WhatsApp,2024-10-11,Accepted,2024-10-12,1 month Pro
R2990_0,2990,WhatsApp,2024-06-23,Pending,,
R2990_1,2990,Link,2024-06-21,Accepted,2024-06-22,1 month Pro
R2990_2,2990,Team Invite,2024-07-08,Accepted,2024-07-13,1 month Pro
R2990_3,2990,Instagram DM,2024-07-03,Accepted,2024-07-22,Credit Pack
R2990_4,2990,Team Invite,2024-06-20,Accepted,2024-06-23,1 month Pro
R2994_0,2994,Link,2024-11-14,Pending,,
R2994_1,2994,WhatsApp,2024-11-16,Pending,,
R2994_2,2994,Email,2024-11-23,Accepted,2024-11-29,1 month Pro
R2996_0,2996,Link,2024-09-25,Accepted,2024-10-14,1 month Pro
R2996_1,2996,Team Invite,2024-09-25,Accepted,2024-10-02,1 month Pro
R2996_2,2996,Instagram DM,2024-08-24,Accepted,2024-09-02,Credit Pack
R2996_3,2996,Link,2024-08-25,Accepted,2024-08-26,1 month Pro
R2996_4,2996,Link,2024-09-24,Accepted,2024-10-09,Credit Pack
R3000_0,3000,WhatsApp,2024-09-30,Accepted,2024-10-18,Credit Pack
R3000_1,3000,WhatsApp,2024-09-16,Accepted,2024-09-28,1 month Pro
R3000_2,3000,WhatsApp,2024-09-01,Accepted,2024-09-12,Credit Pack
R3001_0,3001,Link,2024-10-12,Accepted,2024-10-26,1 month Pro
R3002_0,3002,Instagram DM,2024-09-21,Accepted,2024-09-22,Credit Pack
R3002_1,3002,Link,2024-09-11,Accepted,2024-09-17,1 month Pro
R3006_0,3006,WhatsApp,2024-06-19,Accepted,2024-06-21,1 month Pro
R3006_1,3006,Instagram DM,2024-05-19,Accepted,2024-06-03,1 month Pro
R3006_2,3006,WhatsApp,2024-06-05,Pending,,
R3006_3,3006,WhatsApp,2024-05-30,Accepted,2024-06-12,1 month Pro
R3015_0,3015,Link,2024-07-14,Accepted,2024-07-29,Template Unlock
R3015_1,3015,WhatsApp,2024-06-30,Accepted,2024-07-18,Template Unlock
R3030_0,3030,Instagram DM,2024-12-13,Accepted,2024-12-29,1 month Pro
R3031_0,3031,WhatsApp,2024-09-30,Pending,,
R3031_1,3031,Instagram DM,2024-10-27,Accepted,2024-10-31,1 month Pro
R3031_2,3031,Link,2024-10-23,Accepted,2024-11-02,Credit Pack
R3031_3,3031,Email,2024-10-28,Pending,,
R3031_4,3031,WhatsApp,2024-10-24,Pending,,
R3033_0,3033,Link,2024-08-01,Accepted,2024-08-17,1 month Pro
R3040_0,3040,Instagram DM,2024-04-10,Pending,,
R3040_1,3040,Email,2024-04-17,Accepted,2024-04-20,1 month Pro
R3040_2,3040,Link,2024-04-05,Pending,,
R3040_3,3040,Email,2024-03-21,Accepted,2024-04-09,Credit Pack
R3040_4,3040,WhatsApp,2024-04-03,Pending,,
R3043_0,3043,Instagram DM,2024-05-17,Accepted,2024-06-01,Template Unlock
R3043_1,3043,Email,2024-05-30,Accepted,2024-06-03,1 month Pro
R3049_0,3049,Email,2024-03-27,Accepted,2024-04-15,Credit Pack
R3053_0,3053,Link,2024-10-28,Pending,,
R3053_1,3053,Team Invite,2024-11-02,Pending,,
R3053_2,3053,Email,2024-11-05,Accepted,2024-11-13,Template Unlock
R3053_3,3053,WhatsApp,2024-11-03,Pending,,
R3053_4,3053,Instagram DM,2024-11-03,Accepted,2024-11-14,1 month Pro
R3054_0,3054,Team Invite,2024-06-04,Accepted,2024-06-05,1 month Pro
R3063_0,3063,Link,2024-06-20,Accepted,2024-07-03,Credit Pack
R3063_1,3063,Link,2024-05-24,Pending,,
R3063_2,3063,Link,2024-05-25,Pending,,
R3063_3,3063,Link,2024-05-25,Pending,,
R3066_0,3066,Team Invite,2024-07-28,Accepted,2024-08-05,1 month Pro
R3066_1,3066,Link,2024-07-26,Accepted,2024-08-03,Credit Pack
R3068_0,3068,Link,2024-10-21,Accepted,2024-10-28,Template Unlock
R3068_1,3068,Team Invite,2024-09-29,Pending,,
R3068_2,3068,Instagram DM,2024-10-02,Accepted,2024-10-13,Credit Pack
R3068_3,3068,WhatsApp,2024-10-16,Accepted,2024-10-18,1 month Pro
R3070_0,3070,Link,2024-02-01,Pending,,
R3070_1,3070,Link,2024-03-02,Accepted,2024-03-14,1 month Pro
R3070_2,3070,Link,2024-02-20,Accepted,2024-03-07,Credit Pack
R3074_0,3074,Team Invite,2024-11-22,Accepted,2024-12-09,1 month Pro
R3074_1,3074,Link,2024-10-31,Pending,,
R3079_0,3079,Link,2024-03-23,Accepted,2024-04-07,1 month Pro
R3079_1,3079,Link,2024-03-30,Accepted,2024-04-10,1 month Pro
R3082_0,3082,Instagram DM,2024-11-02,Pending,,
R3082_1,3082,Team Invite,2024-11-13,Pending,,
R3082_2,3082,Link,2024-11-25,Pending,,
R3082_3,3082,WhatsApp,2024-11-22,Pending,,
R3082_4,3082,WhatsApp,2024-11-22,Pending,,
R3095_0,3095,WhatsApp,2024-12-26,Accepted,2025-01-02,1 month Pro
R3099_0,3099,Link,2024-04-18,Accepted,2024-04-22,1 month Pro
R3112_0,3112,Link,2024-11-10,Pending,,
R3113_0,3113,Link,2024-01-29,Accepted,2024-02-03,1 month Pro
R3113_1,3113,Instagram DM,2024-02-19,Accepted,2024-02-20,Credit Pack
R3113_2,3113,Email,2024-01-26,Pending,,
R3143_0,3143,Link,2024-07-20,Pending,,
R3143_1,3143,WhatsApp,2024-06-25,Pending,,
R3143_2,3143,WhatsApp,2024-06-21,Pending,,
R3161_0,3161,Link,2024-03-03,Pending,,
R3165_0,3165,Instagram DM,2024-03-16,Accepted,2024-03-19,Template Unlock
R3165_1,3165,Link,2024-02-18,Accepted,2024-03-02,Template Unlock
R3165_2,3165,Link,2024-03-31,Accepted,2024-04-06,1 month Pro
R3165_3,3165,Link,2024-03-17,Accepted,2024-03-25,1 month Pro
R3174_0,3174,Email,2024-05-17,Accepted,2024-05-26,Credit Pack
R3175_0,3175,WhatsApp,2025-02-05,Accepted,2025-02-19,1 month Pro
R3175_1,3175,Link,2025-01-15,Pending,,
R3175_2,3175,Link,2025-01-08,Pending,,
R3178_0,3178,Link,2024-05-10,Pending,,
R3178_1,3178,Link,2024-05-27,Pending,,
R3178_2,3178,WhatsApp,2024-05-03,Accepted,2024-05-09,1 month Pro
R3178_3,3178,Link,2024-05-28,Pending,,
R3178_4,3178,Instagram DM,2024-05-25,Pending,,
R3183_0,3183,Email,2024-10-27,Pending,,
R3186_0,3186,Link,2025-01-06,Pending,,
R3186_1,3186,Team Invite,2025-01-15,Accepted,2025-01-31,1 month Pro
R3186_2,3186,Email,2025-01-20,Pending,,
R3186_3,3186,WhatsApp,2025-01-08,Pending,,
R3188_0,3188,Link,2024-06-14,Accepted,2024-06-15,1 month Pro
R3196_0,3196,Link,2024-03-30,Pending,,
R3196_1,3196,WhatsApp,2024-03-31,Pending,,
R3196_2,3196,Instagram DM,2024-04-16,Accepted,2024-04-17,1 month Pro
R3196_3,3196,Email,2024-04-07,Pending,,
R3206_0,3206,Link,2024-10-17,Pending,,
R3206_1,3206,Email,2024-10-12,Accepted,2024-10-27,Credit Pack
R3206_2,3206,Link,2024-09-25,Accepted,2024-10-03,Credit Pack
R3206_3,3206,Email,2024-09-28,Accepted,2024-10-13,Credit Pack
R3221_0,3221,Instagram DM,2024-10-04,Pending,,
R3221_1,3221,Link,2024-10-13,Accepted,2024-10-28,1 month Pro
R3221_2,3221,Team Invite,2024-10-11,Accepted,2024-10-25,1 month Pro
R3221_3,3221,Link,2024-10-13,Pending,,
R3221_4,3221,Link,2024-09-30,Accepted,2024-10-03,Template Unlock
R3222_0,3222,Email,2024-04-18,Accepted,2024-05-06,Credit Pack
R3222_1,3222,Link,2024-05-05,Accepted,2024-05-13,Template Unlock
R3222_2,3222,Instagram DM,2024-05-03,Pending,,
R3224_0,3224,Link,2024-11-16,Accepted,2024-12-01,1 month Pro
R3224_1,3224,Link,2024-11-11,Accepted,2024-11-14,Template Unlock
R3227_0,3227,Link,2024-08-04,Pending,,
R3227_1,3227,Link,2024-09-02,Accepted,2024-09-05,1 month Pro
R3227_2,3227,WhatsApp,2024-09-03,Accepted,2024-09-16,1 month Pro
R3227_3,3227,Team Invite,2024-08-21,Pending,,
R3227_4,3227,Instagram DM,2024-08-02,Accepted,2024-08-20,Credit Pack
R3231_0,3231,Link,2024-12-02,Pending,,
R3231_1,3231,Team Invite,2024-11-30,Pending,,
R3231_2,3231,Link,2024-11-12,Accepted,2024-11-18,1 month Pro
R3231_3,3231,Link,2024-11-22,Pending,,
R3237_0,3237,Team Invite,2024-05-30,Pending,,
R3255_0,3255,Link,2024-04-22,Pending,,
R3255_1,3255,Email,2024-04-13,Accepted,2024-04-25,1 month Pro
R3255_2,3255,Instagram DM,2024-04-26,Pending,,
R3255_3,3255,Link,2024-04-18,Pending,,
R3255_4,3255,Link,2024-04-23,Pending,,
R3266_0,3266,Link,2024-10-05,Pending,,
R3266_1,3266,Instagram DM,2024-08-29,Pending,,
R3266_2,3266,WhatsApp,2024-09-11,Pending,,
R3269_0,3269,Team Invite,2024-03-13,Accepted,2024-03-17,1 month Pro
R3271_0,3271,Link,2024-03-20,Pending,,
R3281_0,3281,Link,2024-03-07,Pending,,
R3281_1,3281,Instagram DM,2024-03-13,Accepted,2024-03-31,1 month Pro
R3281_2,3281,Link,2024-02-27,Accepted,2024-02-29,1 month Pro
R3281_3,3281,Team Invite,2024-03-06,Accepted,2024-03-14,1 month Pro
R3304_0,3304,WhatsApp,2024-04-26,Accepted,2024-05-11,1 month Pro
R3305_0,3305,WhatsApp,2024-02-21,Accepted,2024-03-03,1 month Pro
R3305_1,3305,Email,2024-02-22,Accepted,2024-02-29,1 month Pro
R3310_0,3310,Email,2025-01-15,Pending,,
R3317_0,3317,WhatsApp,2024-09-06,Accepted,2024-09-18,Credit Pack
R3317_1,3317,Link,2024-09-01,Accepted,2024-09-07,Credit Pack
R3317_2,3317,Instagram DM,2024-09-07,Accepted,2024-09-13,1 month Pro
R3320_0,3320,Team Invite,2024-01-25,Accepted,2024-01-30,Template Unlock
R3320_1,3320,Email,2024-01-24,Pending,,
R3320_2,3320,WhatsApp,2024-02-04,Accepted,2024-02-18,1 month Pro
R3325_0,3325,Link,2024-07-16,Accepted,2024-08-01,1 month Pro
R3328_0,3328,Link,2024-04-16,Accepted,2024-04-28,Credit Pack
R3328_1,3328,Email,2024-04-21,Pending,,
R3328_2,3328,Team Invite,2024-03-24,Accepted,2024-04-07,Template Unlock
R3333_0,3333,Link,2024-04-13,Pending,,
R3333_1,3333,Email,2024-05-10,Accepted,2024-05-15,Credit Pack
R3333_2,3333,Link,2024-04-04,Pending,,
R3333_3,3333,Instagram DM,2024-04-21,Pending,,
R3337_0,3337,Instagram DM,2024-08-17,Accepted,2024-08-28,Credit Pack
R3337_1,3337,Link,2024-08-21,Pending,,
R3337_2,3337,Link,2024-07-16,Pending,,
R3337_3,3337,Team Invite,2024-08-13,Pending,,
R3342_0,3342,Email,2024-05-17,Accepted,2024-05-29,1 month Pro
R3342_1,3342,WhatsApp,2024-05-20,Accepted,2024-05-21,Credit Pack
R3342_2,3342,Email,2024-05-05,Pending,,
R3342_3,3342,Link,2024-04-25,Pending,,
R3342_4,3342,Link,2024-05-06,Pending,,
R3345_0,3345,Instagram DM,2024-07-24,Accepted,2024-08-06,Credit Pack
R3345_1,3345,Link,2024-07-31,Accepted,2024-08-06,Credit Pack
R3351_0,3351,WhatsApp,2024-03-09,Pending,,
R3351_1,3351,WhatsApp,2024-03-11,Accepted,2024-03-27,1 month Pro
R3351_2,3351,Email,2024-03-29,Accepted,2024-04-12,Template Unlock
R3352_0,3352,Link,2025-01-13,Pending,,
R3352_1,3352,Team Invite,2025-01-04,Accepted,2025-01-14,1 month Pro
R3352_2,3352,Instagram DM,2025-01-06,Pending,,
R3356_0,3356,Link,2024-07-20,Accepted,2024-07-29,Credit Pack
R3362_0,3362,Link,2024-11-07,Accepted,2024-11-20,Template Unlock
R3362_1,3362,WhatsApp,2024-10-30,Accepted,2024-11-09,1 month Pro
R3362_2,3362,Link,2024-10-10,Pending,,
R3362_3,3362,Link,2024-10-17,Pending,,
R3362_4,3362,WhatsApp,2024-10-30,Accepted,2024-11-01,1 month Pro
R3374_0,3374,Link,2024-07-22,Accepted,2024-08-09,1 month Pro
R3375_0,3375,Instagram DM,2024-09-29,Pending,,
R3376_0,3376,Link,2024-08-06,Accepted,2024-08-15,Credit Pack
R3376_1,3376,Email,2024-07-13,Accepted,2024-07-27,1 month Pro
R3376_2,3376,WhatsApp,2024-07-29,Pending,,
R3377_0,3377,WhatsApp,2024-07-26,Accepted,2024-08-03,Template Unlock
R3377_1,3377,Instagram DM,2024-08-12,Pending,,
R3377_2,3377,Instagram DM,2024-07-14,Accepted,2024-07-24,1 month Pro
R3377_3,3377,Link,2024-07-06,Accepted,2024-07-16,Credit Pack
R3377_4,3377,Link,2024-07-30,Accepted,2024-08-09,Credit Pack
R3380_0,3380,Link,2024-06-21,Pending,,
R3380_1,3380,WhatsApp,2024-06-13,Accepted,2024-06-23,Template Unlock
R3380_2,3380,Instagram DM,2024-06-11,Accepted,2024-06-16,1 month Pro
R3380_3,3380,Link,2024-05-31,Accepted,2024-06-04,Credit Pack
R3384_0,3384,Instagram DM,2024-12-04,Accepted,2024-12-06,1 month Pro
R3384_1,3384,Link,2024-12-11,Pending,,
R3386_0,3386,Team Invite,2024-04-11,Accepted,2024-04-16,Template Unlock
R3388_0,3388,Instagram DM,2024-11-01,Accepted,2024-11-14,1 month Pro
R3388_1,3388,Link,2024-10-18,Pending,,
R3388_2,3388,Email,2024-11-04,Accepted,2024-11-07,1 month Pro
R3388_3,3388,Team Invite,2024-10-31,Pending,,
R3389_0,3389,WhatsApp,2024-04-25,Pending,,
R3389_1,3389,Email,2024-04-24,Accepted,2024-05-08,Credit Pack
R3389_2,3389,Email,2024-05-22,Accepted,2024-05-28,1 month Pro
R3389_3,3389,Team Invite,2024-05-20,Accepted,2024-05-22,Template Unlock
R3396_0,3396,Team Invite,2024-11-19,Pending,,
R3396_1,3396,WhatsApp,2024-11-27,Accepted,2024-12-15,Template Unlock
R3396_2,3396,Instagram DM,2024-11-02,Pending,,
R3396_3,3396,Email,2024-11-10,Accepted,2024-11-11,1 month Pro
R3396_4,3396,WhatsApp,2024-10-30,Pending,,
R3401_0,3401,Team Invite,2024-12-01,Accepted,2024-12-12,Credit Pack
R3401_1,3401,Link,2024-11-01,Accepted,2024-11-15,Credit Pack
R3401_2,3401,Link,2024-11-13,Accepted,2024-11-28,Credit Pack
R3401_3,3401,WhatsApp,2024-11-26,Accepted,2024-12-07,Credit Pack
R3401_4,3401,Team Invite,2024-11-15,Pending,,
R3402_0,3402,Email,2025-01-10,Pending,,
R3402_1,3402,WhatsApp,2024-12-08,Pending,,
R3402_2,3402,Email,2024-12-29,Pending,,
R3403_0,3403,Instagram DM,2024-03-21,Pending,,
R3403_1,3403,Link,2024-04-05,Accepted,2024-04-23,1 month Pro
R3405_0,3405,Email,2024-05-31,Accepted,2024-06-16,1 month Pro
R3408_0,3408,Instagram DM,2024-09-24,Accepted,2024-10-11,1 month Pro
R3408_1,3408,Link,2024-09-30,Accepted,2024-10-07,Template Unlock
R3413_0,3413,Team Invite,2024-04-14,Accepted,2024-04-30,Template Unlock
R3413_1,3413,Link,2024-04-28,Accepted,2024-05-10,1 month Pro
R3413_2,3413,Email,2024-04-27,Accepted,2024-04-28,Template Unlock
R3413_3,3413,Instagram DM,2024-05-03,Accepted,2024-05-20,1 month Pro
R3413_4,3413,Link,2024-04-30,Accepted,2024-05-04,1 month Pro
R3425_0,3425,Instagram DM,2024-08-15,Pending,,
R3426_0,3426,Link,2024-12-27,Accepted,2025-01-08,Credit Pack
R3426_1,3426,Link,2025-01-28,Pending,,
R3426_2,3426,Link,2025-01-22,Accepted,2025-02-01,1 month Pro
R3428_0,3428,Team Invite,2024-12-18,Accepted,2024-12-29,Credit Pack
R3434_0,3434,Team Invite,2024-05-16,Accepted,2024-05-26,1 month Pro
R3434_1,3434,Link,2024-06-09,Accepted,2024-06-20,1 month Pro
R3434_2,3434,Team Invite,2024-05-26,Pending,,
R3435_0,3435,Email,2024-04-28,Accepted,2024-05-10,1 month Pro
R3435_1,3435,Link,2024-05-08,Accepted,2024-05-18,Credit Pack
R3435_2,3435,Instagram DM,2024-04-09,Pending,,
R3435_3,3435,Email,2024-05-04,Pending,,
R3444_0,3444,WhatsApp,2024-04-06,Pending,,
R3447_0,3447,Instagram DM,2024-05-31,Accepted,2024-06-04,1 month Pro
R3447_1,3447,Email,2024-05-28,Pending,,
R3447_2,3447,Instagram DM,2024-05-31,Accepted,2024-06-13,Credit Pack
R3450_0,3450,Link,2024-07-30,Pending,,
R3450_1,3450,Link,2024-07-23,Pending,,
R3450_2,3450,Email,2024-07-31,Pending,,
R3450_3,3450,Link,2024-08-10,Pending,,
R3457_0,3457,Email,2024-10-03,Pending,,
R3457_1,3457,Email,2024-10-16,Accepted,2024-10-21,Template Unlock
